x,y
675.21,331.22
675.58,331.36
675.95,331.5
676.33,331.64
676.7,331.78
677.07,331.92
677.45,332.06
677.82,332.2
678.19,332.35
678.56,332.49
678.94,332.64
679.31,332.79
679.68,332.94
680.06,333.09
680.43,333.24
680.8,333.39
681.17,333.54
681.55,333.7
681.92,333.85
682.29,334.01
682.67,334.17
683.04,334.33
683.41,334.49
683.78,334.65
684.16,334.81
684.53,334.98
684.9,335.14
685.28,335.31
685.65,335.48
686.02,335.65
686.39,335.82
686.77,335.99
687.14,336.16
687.51,336.33
687.89,336.51
688.26,336.69
688.63,336.86
689,337.04
689.38,337.22
689.75,337.4
690.12,337.58
690.5,337.76
690.87,337.95
691.24,338.13
691.61,338.31
691.99,338.5
692.36,338.69
692.73,338.87
693.11,339.06
693.48,339.25
693.85,339.44
694.22,339.63
694.6,339.82
694.97,340.02
695.34,340.21
695.72,340.4
696.09,340.6
696.46,340.79
696.83,340.99
697.21,341.19
697.58,341.39
697.95,341.59
698.33,341.79
698.7,342
699.07,342.2
699.44,342.41
699.82,342.61
700.19,342.82
700.56,343.03
700.94,343.25
701.31,343.46
701.68,343.67
702.05,343.89
702.43,344.11
702.8,344.33
703.17,344.55
703.55,344.78
703.92,345
704.29,345.23
704.66,345.46
705.04,345.69
705.41,345.92
705.78,346.15
706.16,346.38
706.53,346.61
706.9,346.84
707.27,347.07
707.65,347.3
708.02,347.52
708.39,347.75
708.77,347.96
709.14,348.18
709.51,348.4
709.88,348.61
